foxf1_normalized	bmp4_normalized
0.202760	0.080379
0.204883	0.052176
0.332272	0.050766
0.205945	0.044118
0.144374	0.038477
0.249469	0.050564
0.173036	0.037873
0.095541	0.051168
0.209130	0.067687
0.201699	0.070105
0.271762	0.076753
0.257962	0.064867
0.072187	0.050363
0.228238	0.062450
0.214437	0.080782
0.233546	0.063860
0.316348	0.056809
0.191083	0.059226
0.355626	0.024577
0.179406	0.037671
0.205945	0.039686
0.265393	0.032434
0.283439	0.026189
0.225053	0.030419
0.203822	0.027800
0.295117	0.034649
0.205945	0.038276
0.248408	0.027800
0.236730	0.047341
0.270701	0.033239
0.333333	0.041096
0.145435	0.046535
0.147558	0.045729
0.146497	0.015310
0.306794	0.056003
0.235669	0.036060
0.226115	0.037067
0.207006	0.047744
0.115711	0.052176
0.219745	0.077760
0.244161	0.051370
0.352442	0.060637
0.213376	0.064867
0.526539	0.094682
0.346072	0.066076
0.026539	0.042103
0.239915	0.066479
0.312102	0.071716
0.211253	0.054392
0.210191	0.048550
0.268577	0.049154
0.328025	0.043312
0.191083	0.062248
0.232484	0.052176
0.208068	0.047341
0.195329	0.060032
0.243100	0.042707
0.230361	0.056003
0.203822	0.062248
0.323779	0.053787
0.317410	0.071313
0.302548	0.065068
0.301486	0.071716
0.399151	0.075342
0.169851	0.051168
0.231423	0.030620
0.240977	0.045125
0.260085	0.049960
0.212314	0.055600
0.145435	0.044521
0.244161	0.053183
0.113588	0.051168
0.312102	0.071716
0.271762	0.065673
0.372611	0.059428
0.222930	0.057615
0.176221	0.047139
0.231423	0.049355
0.281316	0.044923
0.297240	0.051571
0.243100	0.055600
0.342887	0.058018
0.119958	0.050161
0.301486	0.048147
0.198514	0.045125
0.245223	0.058018
0.292994	0.046535
0.230361	0.064263
0.250531	0.063255
0.207006	0.087027
0.142251	0.073328
0.246285	0.102941
0.211253	0.098308
0.197452	0.081990
0.251592	0.071716
0.354565	0.079774
0.262208	0.085415
0.144374	0.076954
0.269639	0.081185
0.336518	0.074134
0.247346	0.073328
0.175159	0.072119
0.238854	0.067687
0.248408	0.077961
0.326964	0.073529
0.247346	0.041902
0.215499	0.037067
0.350318	0.052579
0.302548	0.049960
0.263270	0.043110
0.180467	0.029210
0.179406	0.018936
0.278132	0.031829
0.215499	0.032232
0.214437	0.034247
0.170913	0.028606
0.285563	0.027800
0.149682	0.041499
0.214437	0.024778
0.160297	0.019138
0.243100	0.011483
0.388535	0.021958
0.270701	0.022965
0.178344	0.013296
0.176221	0.009065
0.243100	0.007857
0.185775	0.035455
0.210191	0.004230
0.259023	0.009871
0.255839	0.014504
0.215499	0.011483
0.171975	0.010878
0.183652	0.009267
0.193206	0.018735
0.184713	0.005842
0.227176	0.006849
0.180467	0.008662
0.239915	0.016116
0.091295	0.026793
0.147558	0.035455
0.128450	0.051974
0.081741	0.028807
0.140127	0.038477
0.099788	0.034649
0.085987	0.056003
0.151805	0.050161
0.239915	0.061039
0.099788	0.059831
0.166667	0.045326
0.253715	0.047744
0.092357	0.044118
0.117834	0.061845
0.236730	0.040492
0.169851	0.060435
0.269639	0.057413
0.145435	0.063255
0.202760	0.055802
0.087049	0.050564
0.164544	0.065874
0.260085	0.065068
0.126327	0.041902
0.151805	0.046938
0.238854	0.048348
0.132696	0.033844
0.251592	0.039484
0.121019	0.058219
0.203822	0.034247
0.113588	0.052981
0.225053	0.037470
0.180467	0.039283
0.093418	0.034649
0.112527	0.034851
0.222930	0.042506
0.202760	0.020951
0.284501	0.012691
0.148620	0.026390
0.093418	0.016116
0.219745	0.034247
0.288747	0.039081
0.119958	0.027196
0.324841	0.017728
0.075372	0.023570
0.191083	0.022965
0.156051	0.023771
0.146497	0.020951
0.181529	0.015109
0.149682	0.020951
0.184713	0.024980
0.141189	0.019339
0.211253	0.041700
0.213376	0.019742
0.179406	0.021152
0.075372	0.023368
0.285563	0.026189
0.180467	0.019138
0.088110	0.023973
0.125265	0.036261
0.151805	0.031829
0.132696	0.028203
0.163482	0.037268
0.170913	0.040089
0.144374	0.024577
0.150743	0.024980
0.157113	0.038678
0.087049	0.018332
0.268577	0.038074
0.246285	0.048147
0.040340	0.038477
0.251592	0.042506
0.143312	0.020548
0.191083	0.053384
0.208068	0.032232
0.146497	0.059831
0.219745	0.046938
0.105096	0.040089
0.146497	0.033038
0.346072	0.046334
0.154989	0.022361
0.166667	0.041096
0.221868	0.029613
0.192144	0.033038
0.225053	0.042305
0.218684	0.024778
0.223992	0.026591
0.205945	0.043110
0.289809	0.038678
0.157113	0.054996
0.215499	0.031023
0.125265	0.031829
0.113588	0.037268
0.222930	0.041297
0.276008	0.055600
0.207006	0.050564
0.330149	0.041499
0.038217	0.035657
0.158174	0.051370
0.124204	0.050363
0.022293	0.061241
0.332272	0.061644
0.286624	0.053183
0.193206	0.072119
0.187898	0.080782
0.204883	0.079573
0.213376	0.075342
0.145435	0.051168
0.162420	0.066882
0.262208	0.059428
0.126327	0.047945
0.205945	0.067083
0.308917	0.052377
0.133758	0.048348
0.126327	0.043715
0.182590	0.025987
0.317410	0.048952
0.193206	0.050766
0.253715	0.060637
0.234607	0.090451
0.210191	0.088034
0.104034	0.083400
0.202760	0.078767
0.210191	0.049355
0.050955	0.057010
0.154989	0.065270
0.146497	0.060435
0.322718	0.059831
0.223992	0.056809
0.296178	0.066479
0.244161	0.039484
0.256900	0.046334
0.264331	0.060435
0.353503	0.051370
0.353503	0.099718
0.277070	0.119057
0.271762	0.123892
0.221868	0.106366
0.152866	0.148469
0.187898	0.150685
0.226115	0.117244
0.351380	0.114827
0.183652	0.096696
0.247346	0.077357
0.222930	0.065270
0.243100	0.064666
0.260085	0.052780
0.291932	0.042707
0.221868	0.041902
0.234607	0.044722
0.237792	0.048550
0.234607	0.046938
0.274947	0.067889
0.274947	0.058219
0.216561	0.060234
0.338641	0.077558
0.354565	0.048550
0.270701	0.065068
0.176221	0.049557
0.288747	0.046334
0.305732	0.041499
0.261146	0.067486
0.188960	0.026793
0.280255	0.027397
0.308917	0.029613
0.280255	0.039484
0.167728	0.009670
0.200637	0.025181
0.330149	0.031225
0.185775	0.025584
0.251592	0.026390
0.325902	0.041297
0.194268	0.013699
0.180467	0.015915
0.229299	0.032635
0.196391	0.047139
0.265393	0.054392
0.196391	0.043312
0.352442	0.060838
0.179406	0.030218
0.246285	0.058622
0.249469	0.074537
0.254777	0.114222
0.166667	0.097099
0.123142	0.085012
0.226115	0.079170
0.321656	0.080580
0.347134	0.073127
0.268577	0.072119
0.187898	0.069098
0.261146	0.072321
0.254777	0.047139
0.188960	0.071515
0.273885	0.077961
0.198514	0.040089
0.225053	0.061442
0.236730	0.060435
0.247346	0.067687
0.306794	0.081587
0.335456	0.047542
0.246285	0.062248
0.368365	0.046132
0.183652	0.076551
0.217622	0.035455
0.274947	0.043916
0.269639	0.041700
0.183652	0.048952
0.301486	0.054392
0.280255	0.070306
0.225053	0.041700
0.240977	0.083199
0.264331	0.060838
0.222930	0.041902
0.260085	0.060637
0.267516	0.061644
0.249469	0.053384
0.208068	0.055399
0.385350	0.082595
0.257962	0.073127
0.183652	0.049355
0.171975	0.039484
0.316348	0.062651
0.190021	0.046737
0.210191	0.064867
0.226115	0.057212
0.291932	0.059226
0.351380	0.049557
0.292994	0.047945
0.264331	0.073127
0.389597	0.074335
0.200637	0.050967
0.185775	0.070508
0.245223	0.057010
0.307856	0.062248
0.355626	0.094480
0.307856	0.073529
0.073248	0.082796
0.383227	0.095488
0.263270	0.074335
0.319533	0.077156
0.399151	0.091257
0.326964	0.079774
0.181529	0.086422
0.284501	0.088437
0.180467	0.076551
0.171975	0.080782
0.325902	0.086624
0.295117	0.101934
0.394904	0.109589
0.283439	0.101732
0.380042	0.075745
0.284501	0.074940
0.260085	0.043916
0.145435	0.037268
0.312102	0.036664
0.233546	0.029815
0.116773	0.022965
0.311040	0.039081
0.259023	0.035657
0.194268	0.015512
0.373673	0.036664
0.237792	0.023973
0.134820	0.026189
0.245223	0.034448
0.141189	0.034649
0.263270	0.021555
0.257962	0.023570
0.179406	0.015713
0.171975	0.026390
0.226115	0.017728
0.166667	0.041700
0.274947	0.026189
0.194268	0.017123
0.257962	0.013900
0.284501	0.026390
0.277070	0.024980
0.148620	0.002216
0.287686	0.013497
0.271762	0.008662
0.346072	0.011483
0.222930	0.018332
0.248408	0.013296
0.307856	0.011886
0.222930	0.006044
0.317410	0.022361
0.156051	0.028203
0.159236	0.034045
0.204883	0.039887
0.211253	0.040492
0.131635	0.044923
0.100849	0.040894
0.254777	0.058219
0.199575	0.039484
0.246285	0.053989
0.145435	0.059428
0.188960	0.072925
0.118896	0.070105
0.201699	0.062047
0.185775	0.059226
0.109342	0.074134
0.246285	0.068896
0.180467	0.069098
0.109342	0.068292
0.174098	0.063054
0.330149	0.072925
0.204883	0.069299
0.096603	0.053183
0.216561	0.059629
0.235669	0.056608
0.112527	0.061644
0.170913	0.049758
0.263270	0.066680
0.146497	0.037268
0.262208	0.028606
0.178344	0.053183
0.127389	0.043513
0.157113	0.044923
0.131635	0.036664
0.126327	0.054392
0.130573	0.024174
0.056263	0.036664
0.187898	0.032635
0.188960	0.038477
0.245223	0.028203
0.267516	0.029009
0.225053	0.036865
0.239915	0.043110
0.131635	0.034448
0.287686	0.028606
0.213376	0.029412
0.255839	0.020346
0.185775	0.041902
0.264331	0.031829
0.226115	0.038276
0.184713	0.024980
0.213376	0.023973
0.174098	0.034448
0.163482	0.032836
0.150743	0.030419
0.070064	0.030419
0.190021	0.033642
0.218684	0.030016
0.171975	0.041499
0.173036	0.031023
0.228238	0.030016
0.251592	0.041700
0.215499	0.037268
0.154989	0.028606
0.181529	0.043312
0.262208	0.036060
0.121019	0.030620
0.146497	0.047341
0.141189	0.040089
0.142251	0.030822
0.335456	0.044923
0.286624	0.026793
0.217622	0.042707
0.296178	0.045528
0.375796	0.056809
0.279193	0.042707
0.171975	0.050967
0.280255	0.049154
0.180467	0.039484
0.158174	0.035455
0.122081	0.039081
0.226115	0.036865
0.285563	0.044521
0.388535	0.044521
0.180467	0.042506
0.267516	0.047139
0.211253	0.053586
0.143312	0.056205
0.109342	0.054392
0.064756	0.032635
0.126327	0.058219
0.271762	0.059831
0.197452	0.050363
0.101911	0.060435
0.064756	0.064061
0.150743	0.058622
0.182590	0.031628
0.259023	0.055802
0.165605	0.049557
0.287686	0.079976
0.114650	0.050967
0.228238	0.064464
0.307856	0.051974
0.211253	0.061845
0.144374	0.072724
0.269639	0.073932
0.240977	0.092869
0.147558	0.063054
0.210191	0.068695
0.159236	0.055399
0.132696	0.055197
0.247346	0.057816
0.207006	0.052780
0.203822	0.050967
0.228238	0.067083
0.083864	0.045729
0.213376	0.068493
0.221868	0.069500
0.171975	0.082998
0.305732	0.086019
0.188960	0.083803
0.280255	0.126108
0.238854	0.081185
0.119958	0.074335
0.185775	0.062853
0.159236	0.081789
0.317410	0.085012
0.282378	0.075947
0.171975	0.050161
0.281316	0.061644
0.141189	0.056205
0.185775	0.061241
0.242038	0.060637
0.255839	0.055600
0.113588	0.077558
0.225053	0.100725
0.282378	0.098912
0.171975	0.111805
0.328025	0.129533
0.285563	0.141015
0.152866	0.123288
0.240977	0.109186
0.365180	0.116237
0.240977	0.087429
0.251592	0.113417
0.291932	0.084408
0.220807	0.075745
0.229299	0.063658
0.236730	0.045931
0.208068	0.038678
0.135881	0.053787
0.263270	0.033441
0.239915	0.051974
0.256900	0.058622
0.194268	0.050967
0.190021	0.067083
0.146497	0.048751
0.096603	0.045528
0.307856	0.077558
0.213376	0.042506
0.209130	0.053384
0.284501	0.051370
0.161359	0.062651
0.210191	0.034649
0.264331	0.068090
0.254777	0.026591
0.282378	0.035858
0.059448	0.025181
0.178344	0.038074
0.198514	0.033642
0.221868	0.038074
0.176221	0.033239
0.177282	0.035455
0.213376	0.022562
0.209130	0.033441
0.279193	0.037067
0.286624	0.047744
0.133758	0.034649
0.256900	0.035254
0.284501	0.073529
0.282378	0.062248
0.185775	0.057413
0.225053	0.076954
0.578556	0.080177
0.213376	0.123691
0.288747	0.086825
0.336518	0.088437
0.227176	0.061845
0.243100	0.057413
0.347134	0.056003
0.267516	0.070911
0.274947	0.060435
0.303609	0.052780
0.215499	0.058824
0.208068	0.061442
0.255839	0.067284
0.217622	0.068292
0.197452	0.046334
0.180467	0.068292
0.251592	0.044722
0.229299	0.050564
0.287686	0.050363
0.263270	0.054996
0.295117	0.056406
0.153928	0.047744
0.175159	0.063658
0.247346	0.068896
0.302548	0.072522
0.265393	0.054795
0.130573	0.070508
0.237792	0.061241
0.286624	0.056608
0.268577	0.077961
0.201699	0.067083
0.221868	0.057615
0.219745	0.058824
0.111465	0.074738
0.146497	0.078364
0.320594	0.073328
0.247346	0.057010
0.271762	0.065673
0.215499	0.077357
0.304671	0.058421
0.198514	0.054392
0.221868	0.058018
0.234607	0.051571
0.262208	0.069299
0.286624	0.058018
0.174098	0.049557
0.200637	0.065270
0.365180	0.070508
0.282378	0.054996
0.294055	0.060435
0.184713	0.071918
0.235669	0.076954
0.235669	0.084005
0.291932	0.082595
0.208068	0.087228
0.280255	0.107172
0.201699	0.088437
0.262208	0.094279
0.274947	0.090250
0.117834	0.057212
0.230361	0.075342
0.328025	0.078767
0.378981	0.110193
0.387473	0.109992
0.187898	0.093876
0.272824	0.146454
0.260085	0.111402
0.252654	0.124496
0.150743	0.085415
0.246285	0.075745
0.297240	0.060234
0.251592	0.049758
0.271762	0.043110
0.165605	0.025181
0.205945	0.032635
0.270701	0.034851
0.196391	0.040693
0.303609	0.036865
0.235669	0.039081
0.358811	0.035657
0.246285	0.039081
0.148620	0.031628
0.199575	0.040089
0.168790	0.034448
0.245223	0.027397
0.356688	0.032434
0.267516	0.042305
0.254777	0.029613
0.279193	0.026390
0.294055	0.035254
0.134820	0.013900
0.323779	0.040693
0.208068	0.022562
0.208068	0.018332
0.265393	0.016116
0.406582	0.042305
0.207006	0.024778
0.340764	0.007252
0.179406	0.025383
0.333333	0.016922
0.296178	0.024577
0.266454	0.020145
0.148620	0.005641
0.194268	0.007655
0.299363	0.024376
0.213376	0.010073
0.336518	0.008864
0.171975	0.010274
0.129512	0.000000
0.177282	0.052579
0.131635	0.045729
0.208068	0.047744
0.227176	0.056608
0.267516	0.051974
0.225053	0.066882
0.209130	0.077357
0.201699	0.045931
0.126327	0.073529
0.114650	0.054996
0.263270	0.059428
0.170913	0.069098
0.011677	0.063255
0.054140	0.059831
0.170913	0.082998
0.228238	0.077961
0.235669	0.071112
0.236730	0.077357
0.118896	0.076148
0.013800	0.078767
0.237792	0.066680
0.158174	0.078163
0.109342	0.082595
0.193206	0.095488
0.168790	0.066076
0.220807	0.060838
0.168790	0.077558
0.230361	0.079573
0.223992	0.056608
0.240977	0.060435
0.312102	0.051974
0.252654	0.045729
0.272824	0.058421
0.237792	0.061845
0.140127	0.047341
0.184713	0.063457
0.239915	0.044118
0.166667	0.051974
0.169851	0.042103
0.183652	0.037671
0.201699	0.031426
0.096603	0.040492
0.233546	0.050161
0.196391	0.028203
0.237792	0.052377
0.077495	0.039283
0.142251	0.027599
0.232484	0.037268
0.236730	0.049758
0.122081	0.023368
0.098726	0.047139
0.140127	0.046737
0.164544	0.027196
0.199575	0.034247
0.278132	0.044118
0.058386	0.043715
0.308917	0.022764
0.217622	0.042103
0.039278	0.023570
0.113588	0.022965
0.188960	0.053989
0.132696	0.042305
0.169851	0.048348
0.271762	0.053586
0.162420	0.038678
0.227176	0.062248
0.154989	0.038074
0.149682	0.061442
0.252654	0.045528
0.076433	0.038477
0.122081	0.037268
0.117834	0.062651
0.107219	0.040693
0.245223	0.061241
0.126327	0.032031
0.240977	0.039484
0.177282	0.039081
0.314225	0.041499
0.165605	0.049960
0.196391	0.065068
0.188960	0.040894
0.264331	0.047341
0.180467	0.042103
0.240977	0.053989
0.174098	0.044521
0.192144	0.062853
0.195329	0.056205
0.236730	0.064263
0.133758	0.074940
0.152866	0.065471
0.144374	0.061845
0.245223	0.069500
0.290870	0.061241
0.253715	0.068292
0.184713	0.061644
0.161359	0.061644
0.134820	0.055197
0.214437	0.068493
0.108280	0.060032
0.209130	0.056406
0.301486	0.069702
0.198514	0.064867
0.256900	0.056205
0.277070	0.066076
0.124204	0.070105
0.167728	0.090653
0.228238	0.075947
0.234607	0.083400
0.229299	0.067486
0.184713	0.056608
0.169851	0.063860
0.167728	0.057010
0.347134	0.080983
0.210191	0.043110
0.239915	0.067083
0.148620	0.059025
0.207006	0.062853
0.147558	0.078163
0.242038	0.096293
0.267516	0.077357
0.376858	0.103143
0.153928	0.090854
0.219745	0.114021
0.232484	0.123288
0.214437	0.080379
0.099788	0.098308
0.398089	0.095286
0.199575	0.082595
0.118896	0.050363
0.107219	0.063658
0.302548	0.072925
0.249469	0.043110
0.343949	0.060435
0.211253	0.067889
0.184713	0.062651
0.401274	0.078364
0.185775	0.094077
0.290870	0.117043
0.255839	0.115028
0.174098	0.131749
0.279193	0.110999
0.144374	0.128525
0.215499	0.129936
0.257962	0.135979
0.098726	0.114424
0.300425	0.107977
0.340764	0.074738
0.216561	0.079774
0.143312	0.050564
0.059448	0.049557
0.234607	0.065874
0.194268	0.056205
0.265393	0.045125
0.352442	0.047341
0.253715	0.062651
0.257962	0.050967
0.209130	0.058219
0.208068	0.066277
0.076433	0.048751
0.324841	0.039887
0.321656	0.034851
0.249469	0.042909
0.211253	0.050564
0.194268	0.043312
0.375796	0.035657
0.184713	0.040693
0.108280	0.030822
0.290870	0.042506
0.126327	0.043110
0.309979	0.049154
0.232484	0.038074
0.278132	0.029412
0.186837	0.032836
0.278132	0.035455
0.270701	0.046535
0.218684	0.059025
0.225053	0.051974
0.423567	0.053989
0.305732	0.059629
0.247346	0.061845
0.197452	0.065068
0.188960	0.058018
0.249469	0.068090
0.333333	0.098711
0.281316	0.100524
0.272824	0.085616
0.228238	0.071112
0.323779	0.062248
0.219745	0.071918
0.321656	0.082796
0.294055	0.062248
0.216561	0.066479
0.315287	0.058219
0.406582	0.061241
0.187898	0.078163
0.356688	0.059831
0.222930	0.054593
0.261146	0.060838
0.156051	0.059629
0.150743	0.057816
0.213376	0.055399
0.240977	0.062450
0.332272	0.052981
0.192144	0.051773
0.300425	0.060234
0.249469	0.067889
0.253715	0.064464
0.196391	0.050564
0.342887	0.078364
0.276008	0.059226
0.332272	0.084005
0.295117	0.068695
0.273885	0.065874
0.343949	0.062651
0.246285	0.064263
0.205945	0.052579
0.265393	0.107776
0.205945	0.079774
0.237792	0.064263
0.325902	0.058219
0.259023	0.071716
0.118896	0.043110
0.196391	0.073328
0.131635	0.076350
0.217622	0.072522
0.291932	0.053586
0.119958	0.059629
0.227176	0.074335
0.325902	0.063860
0.280255	0.059428
0.084926	0.049154
0.336518	0.069702
0.282378	0.092063
0.191083	0.082192
0.251592	0.084811
0.262208	0.103546
0.259023	0.077357
0.177282	0.082998
0.177282	0.090451
0.167728	0.097703
0.473461	0.090048
0.202760	0.080782
0.392781	0.091861
0.240977	0.085818
0.385350	0.097905
0.265393	0.126108
0.178344	0.125504
0.283439	0.147462
0.305732	0.132957
0.329087	0.140612
0.248408	0.158743
0.198514	0.142627
0.247346	0.102538
0.263270	0.083803
0.302548	0.049758
0.253715	0.042909
0.261146	0.034448
0.136943	0.020951
0.324841	0.040290
0.232484	0.040089
0.214437	0.028606
0.193206	0.043110
0.202760	0.041297
0.169851	0.041499
0.280255	0.030016
0.303609	0.025584
0.193206	0.037067
0.143312	0.022562
0.272824	0.043513
0.315287	0.033038
0.199575	0.029412
0.075372	0.040693
0.322718	0.023167
0.298301	0.032232
0.354565	0.024376
0.185775	0.023368
0.239915	0.014706
0.306794	0.024174
0.114650	0.023973
0.167728	0.028002
0.083864	0.014303
0.199575	0.025383
0.173036	0.027397
0.087049	0.023368
0.220807	0.028807
0.208068	0.017728
0.294055	0.028606
0.164544	0.001410
0.214437	0.021152
0.237792	0.011483
0.259023	0.007655
0.184713	0.012691
0.107219	0.042103
0.110403	0.041700
0.175159	0.040089
0.069002	0.039283
0.233546	0.061644
0.219745	0.051168
0.168790	0.040492
0.093418	0.060234
0.113588	0.050161
0.180467	0.081386
0.135881	0.070911
0.096603	0.054996
0.219745	0.054996
0.237792	0.077156
0.204883	0.062248
0.193206	0.080983
0.248408	0.067284
0.194268	0.077156
0.220807	0.062047
0.154989	0.068493
0.272824	0.081990
0.130573	0.065068
0.167728	0.084005
0.239915	0.065471
0.306794	0.085012
0.126327	0.065270
0.264331	0.098912
0.162420	0.071112
0.176221	0.069299
0.199575	0.070911
0.223992	0.069299
0.237792	0.072321
0.167728	0.047139
0.226115	0.046132
0.038217	0.055802
0.135881	0.067687
0.239915	0.061039
0.124204	0.045326
0.201699	0.047341
0.119958	0.039283
0.092357	0.062248
0.294055	0.045931
0.140127	0.032635
0.123142	0.045729
0.131635	0.035858
0.207006	0.045931
0.104034	0.046938
0.119958	0.042909
0.072187	0.043513
0.168790	0.051773
0.289809	0.053787
0.146497	0.031628
0.250531	0.045931
0.174098	0.049355
0.175159	0.046132
0.108280	0.034649
0.194268	0.054190
0.114650	0.046535
0.122081	0.022361
0.130573	0.048751
0.250531	0.051168
0.180467	0.044923
0.113588	0.054190
0.144374	0.055197
0.269639	0.062651
0.153928	0.050967
0.164544	0.063457
0.171975	0.062047
0.235669	0.053989
0.014862	0.047341
0.158174	0.040894
0.097665	0.065673
0.188960	0.053787
0.156051	0.031023
0.076433	0.065673
0.122081	0.058824
0.188960	0.069299
0.190021	0.065673
0.185775	0.061039
0.169851	0.048348
0.092357	0.030218
0.256900	0.046132
0.091295	0.052981
0.269639	0.057615
0.000000	0.045729
0.381104	0.048952
0.175159	0.046737
0.112527	0.082393
0.140127	0.085616
0.165605	0.090250
0.196391	0.081185
0.146497	0.077156
0.200637	0.060637
0.261146	0.078566
0.084926	0.054392
0.198514	0.056406
0.131635	0.055802
0.141189	0.054392
0.256900	0.063860
0.135881	0.060637
0.209130	0.061845
0.271762	0.046938
